OP,filename,slice,cell_ch,cell_ID,day,treatment,hrs_incubation,repatch,hrs_after_OP,Rs,Rin,resting_potential,max_spikes,Rheobase,AP_heigth,TH,max_depol,max_repol,membra_time_constant_tau,capacitance,comments,rheo_ramp,AP_halfwidth,Rheobse_ramp,Unnamed: 27,rheos_ramp,comment, ,high K concentration,RMP_from_char
OP220322,22308044.abf,S2_D2,2,22322S2_D2c2,D2,TTX,22,no,34.94305556,28.61894282,50.09540417,-73.07739258,1,400,62.13378906,-50.59814453,181.640625,-61.76757813,14.85,847.743554,18,,,,,,,,15 mM,-63.68787903
OP220322,22308044.abf,S2_D2,3,22322S2_D2c3,D2,TTX,22,no,34.94305556,7.367304985,24.60982382,-70.96557617,3,550,65.10009766,-38.07983398,241.0888672,-54.6875,8.7,408.426361,19,,0.955310884,,,,,,15 mM,-61.6800824
OP220322,22308044.abf,S2_D2,4,22322S2_D2c4,D2,TTX,22,no,34.94305556,7.454915676,27.69312709,-64.74609375,3,500,53.02734375,-28.13110352,110.1074219,-36.62109375,9.65,389.902836,20,,1.265881866,,,,,,15 mM,-61.44793198
OP220322,22308044.abf,S2_D2,7,22322S2c8,D2,TTX,22,yes,34.94305556,13.89952086,37.63278602,-67.80395508,30,300,83.3984375,-34.77172852,331.0546875,-61.15722656,9.25,310.557377,21,,1.092899316,,,,,,15 mM,-62.50404282
OP220322,22308053.abf,S3_D2,3,22322S3_D2c3,D2,high K,22,no,36.52277778,16.56685795,52.72689878,-58.93554688,29,250,81.68334961,-38.50097656,314.3310547,-58.22753906,5.95,165.7904762,22,,1.166314147,,,,,,15 mM,-63.02653992
OP220322,22308056.abf,S3_D2,6,22322S3c7,D2,high K,22,yes,36.83888889,7.826844003,35.39196156,-68.89038086,32,200,87.7746582,-38.95874023,302.734375,-88.98925781,10.4,246.5898698,24,,0.8921461,,,,,,15 mM,-60.58758072
OP220914,22915003.abf,S1,3,22915S1c3,D1,high K,0,no,22.15861111,9.195096399,106.882222,-75.73852539,18,100,71.80175781,-32.40356445,111.6943359,-26.61132813,26.85,308.7090526,1,,2.419354957,,,,,,8 mM,-60.9158136
OP220914,22915003.abf,S1,4,22915S1c4,D1,high K,0,no,22.15861111,11.32184087,186.5099615,-70.29418945,15,50,81.89697266,-34.57641602,182.0068359,-24.90234375,20.35,161.616287,2,,2.464322583,,,,,,8 mM,-59.02662552
OP220914,22915010.abf,S2,1,22915S2c1,D1,TTX,0,yes,23.7025,9.584957007,68.36390962,-67.96264648,12,150,66.54663086,-32.65991211,90.69824219,-32.34863281,23.35,256.5837693,4,,2.012841929,,,,,,8 mM,-61.16235245
OP220914,22915010.abf,S2,7,22915S2c7,D1,TTX,0,yes,23.7025,9.849258803,104.1481086,-66.42456055,16,100,68.89648438,-28.7902832,98.99902344,-27.46582031,17.85,164.9489002,8,,2.205271105,,,,,,8 mM,-61.66393143
OP220914,22915010.abf,S2,8,22915S2c8,D1,TTX,0,no,23.7025,9.987024441,118.30645,-62.28637695,11,100,54.04663086,-28.54614258,45.53222656,-13.671875,17.4,153.3933818,9,,3.668466406,,,,,,8 mM,-64.51857803
OP220914,22915020.abf,S3,6,22915S3c6,D1,Ctrl,0,yes,27.14972222,6.164141235,20.39120868,-55.34057617,12,800,62.06665039,-27.49633789,93.38378906,-23.4375,6.1,434.5321739,12,,2.339909803,,,,,,8 mM,-59.43974884
OP220914,22915038.abf,S2_D2,1,22915S2c1,D2,TTX,24,yes,48.30416667,9.883075025,71.80461453,-58.1237793,7,150,42.8894043,-21.58203125,35.15625,-16.72363281,16,202.5059869,17,,2.858290687,,,,,,8 mM,-62.21241592
OP220914,22915041.abf,S2_D2,3,22915S2c4,D2,TTX,24,yes,48.47833333,19.75204264,73.06861364,-57.26318359,5,200,23.27880859,-10.91308594,16.96777344,-10.86425781,14,220.3419789,18,,2.077205595,,,,,,8 mM,-62.98962296
OP220914,22915044.abf,S2_D2,4,22915S2c7,D2,TTX,24,yes,48.56944444,8.486673426,41.95024846,-61.37695313,7,350,48.76098633,-19.27490234,61.64550781,-16.84570313,12.85,326.9167702,19,,2.773493794,,,,,,8 mM,-61.20363632
OP220914,22915051.abf,S2_D2,6,22915S2_D2c6,D2,TTX,24,no,48.89638889,14.79940085,80.56026762,-52.40478516,2,100,21.42944336,-10.54077148,14.6484375,-8.056640625,20.15,262.5348708,22,,2.936208337,,,,,,8 mM,-47.75891815
OP220914,22915051.abf,S2_D2,7,22915S2_D2c7,D2,TTX,24,no,48.89638889,24.52496757,227.0266854,-62.49389648,9,50,39.06860352,-22.87597656,21.484375,-13.42773438,19.25,93.69934641,23,,2.069203723,,,,,,8 mM,-69.56908951
OP220914,22915057.abf,S3_D2,1,22915S3c6,D2,Ctrl,24,yes,50.33444444,11.59657556,44.35956273,-66.64428711,11,450,47.19238281,-9.704589844,59.5703125,-21.60644531,9.85,271.6875,24,,2.186626811,,,,,,8 mM,-60.6560463
OP220914,22915057.abf,S3_D2,2,22915S3_D2c2,D2,Ctrl,24,no,50.33444444,7.509617581,58.56830716,-67.11425781,4,350,48.39477539,-20.53222656,63.11035156,-15.99121094,14.15,326.296411,25,,2.693783172,,,,,,8 mM,-64.32263992
OP220518,22519003.abf,S1,1,22519S1c1,D1,Ctrl,0,no,21.6325,7.619709179,38.97209824,-73.71826172,27,200,88.70849609,-41.52832031,436.0351563,-102.2949219,12.85,246.2390643,0,,0.740454363,,,,,,15 mM,-60.7403566
OP220518,22519003.abf,S1,4,22519S1c4,D1,Ctrl,0,no,21.6325,6.399766877,34.12757101,-66.2902832,30,350,81.61010742,-41.56494141,301.6357422,-101.6845703,11.25,289.5836606,1,,0.709584692,,,,,,15 mM,-61.40744888
OP220518,22519003.abf,S1,6,22519S1c6,D1,Ctrl,0,no,21.6325,5.727807449,26.77346398,-73.42529297,29,150,86.35864258,-41.19262695,325.0732422,-90.33203125,13.2,285.1269611,2,,0.804193551,,,,,,15 mM,-57.42651184
OP220518,22519003.abf,S1,8,22519S1c8,D1,Ctrl,0,no,21.6325,9.748035718,37.98830503,-58.72192383,29,200,88.22021484,-37.97607422,302.3681641,-66.16210938,10.8,297.8909091,4,,1.075476164,,,,,,15 mM,-57.92003006
OP220518,22519009.abf,S2,1,22519S2c1,D1,high K,0,no,23.10222222,8.34737089,82.33904131,-72.66845703,13,300,76.62353516,-32.87353516,286.1328125,-83.0078125,8.45,126.8971586,5,,0.841426649,,,,,,15 mM,-63.95318436
OP220518,22519009.abf,S2,5,22519S2c5,D1,high K,0,no,23.10222222,16.62767226,163.9126722,-73.10180664,40,50,89.63623047,-43.68286133,432.2509766,-105.2246094,7.75,57.49422685,6,,0.763762463,,,,,,15 mM,-60.62554749
OP220518,22519009.abf,S2,6,22519S2c6,D1,high K,0,yes,23.10222222,9.88036446,77.58443572,-75.74462891,17,200,81.9519043,-38.37280273,266.2353516,-72.265625,10.1,171.4802073,7,,0.983024427,,,,,,15 mM,-63.21979599
OP220518,22519025.abf,S4,1,22519S4c1,D1,TTX,0,no,28.25555556,13.39525598,84.83960652,-61.95678711,20,200,82.39135742,-39.60571289,349.1210938,-104.1259766,12,159.0036393,13,,0.698413213,,,,,,15 mM,-62.05020187
OP220518,22519028.abf,S4,2,22519S4c2,D1,TTX,0,no,28.65777778,10.83844321,69.43033161,-68.71948242,12,150,80.79223633,-38.22021484,279.296875,-76.53808594,12.05,136.5333333,15,,0.921890088,,,,,,15 mM,-63.20810501
OP220518,22519028.abf,S4,6,22519S4c6,D1,TTX,0,no,28.65777778,10.15526921,39.25969019,-68.18237305,7,300,78.14331055,-40.36254883,274.1699219,-81.90917969,10.5,183.012766,17,,0.816956097,,,,,,15 mM,-64.28639297
OP220518,22519042.abf,s6,2,22519s6c2,D1,Ctrl,0,no,32.00833333,19.43667951,104.0752817,-64.47143555,17,100,88.22021484,-42.39501953,334.4726563,-76.41601563,5.2,79.06895592,23,,0.903747566,,,,,,15 mM,-63.46298508
OP220518,22519042.abf,s6,6,22519s6c6,D1,Ctrl,0,no,32.00833333,14.15225349,72.10653878,-47.02148438,22,150,81.7199707,-36.17553711,318.2373047,-91.43066406,6.65,121.6,25,,0.791771797,,,,,,15 mM,-59.43434067
OP220518,22519042.abf,s6,7,22519s6c7,D1,Ctrl,0,yes,32.00833333,27.43543633,107.6959386,-58.36181641,22,200,79.62036133,-35.22338867,368.2861328,-83.74023438,5.5,118.2572178,26,,0.853316638,,,,,,15 mM,-60.22632568
OP220518,22519054.abf,S2_D2,3,22519S2c6,D2,high K,24,yes,47.14527778,9.919328402,36.17840912,-63.34228516,2,600,47.29003906,-24.30419922,101.1962891,-36.86523438,2.9,138.928655,27,,1.202568244,,,,,,15 mM,-60.86881226
OP220518,22519057.abf,S2_D2,5,22519S2_D2c5,D2,high K,24,no,47.49083333,7.294438443,23.61445361,-61.70043945,6,800,75.06713867,-34.58251953,300.4150391,-60.91308594,3.95,198.8227343,28,,1.063950777,,,,,,15 mM,-63.05897186
OP220518,22519064.abf,S3_D2,6,22519S3_D2c6,D2,TTX,24,no,49.34388889,12.58692067,111.0820022,-67.34008789,6,-300,69.58618164,-36.06567383,222.0458984,-61.5234375,11.1,86.64240114,33,,0.984123863,,,,,,15 mM,-59.16946442
OP220518,22519064.abf,S3_D2,7,22519S3_D2c7,D2,TTX,24,no,49.34388889,7.162305858,39.71913713,-67.42553711,10,200,67.84057617,-27.6184082,229.9804688,-50.90332031,14.35,289.7232286,34,,1.212847368,,,,,,15 mM,-57.12844147
OP220518,22519085.abf,S6_D2,1,22519s6c7,D2,Ctrl,24,yes,53.85388889,17.88181988,145.8902895,-79.66918945,21,100,89.19067383,-43.49975586,471.6796875,-94.48242188,13.65,111.2368068,manually corrected TH,,0.857959245,,,,,,15 mM,-61.09501831
OP220518,22519091.abf,S6_D2,3,22519S6_D2c3,D2,Ctrl,24,no,54.17388889,14.59702048,130.0090539,-70.8190918,25,100,88.2019043,-39.87426758,475.2197266,-85.44921875,15.65,120.0700539,manually_correctde,,0.88999314,,,,,,15 mM,-61.47412048
OP230314,23314003.abf,S1,2,23314S1c2,D1,high K,0,no,5.940833333,7.941309249,48.3169072,-63.38500977,46,250,87.23754883,-34.80834961,453.125,-85.44921875,12.45,238.2953271,1,,0.812826422,,,325.450848,,,8 mM,-61.11683105
OP230314,23314003.abf,S1,6,23314S1c6,D1,high K,0,no,5.940833333,8.03036312,49.72109095,-68.68286133,48,200,83.59375,-35.07080078,391.1132813,-97.77832031,12.7,248.7469217,3,,0.719068907,,,268.598953,,,8 mM,-58.74211639
OP230314,23314003.abf,S1,8,23314S1c8,D1,high K,0,no,5.940833333,22.05420381,97.59612952,-67.35839844,52,100,79.43115234,-41.33300781,325.0732422,-111.5722656,13.3,186.4047904,5,,0.776088957,,,201.505075,,,8 mM,-61.03557465
OP230314,23314014.abf,S2,2,23314S2c2,D1,high K,0,no,7.5825,8.135544825,57.89567555,-64.63623047,41,300,88.29956055,-34.85107422,504.3945313,-90.8203125,10.15,257.4266254,7,,0.803290871,,,412.183739,,,8 mM,-63.90576553
OP230314,23314014.abf,S2,3,23314S2c3,D1,high K,0,yes,7.5825,7.154596846,56.44163229,-60.91918945,27,250,88.79394531,-37.16430664,534.1796875,-83.25195313,15.2,363.2921955,8,,0.869486758,,,413.953798,,,8 mM,-62.7203743
OP230314,23314014.abf,S2,4,23314S2c4,D1,high K,0,no,7.5825,9.896792721,83.7562448,-66.12548828,28,200,86.59667969,-35.72387695,493.6523438,-84.59472656,12.5,247.6420798,9,,0.836149723,,,328.585953,,,8 mM,-61.3783609
OP230314,23314014.abf,S2,6,23314S2c6,D1,high K,0,no,7.5825,16.09137431,63.50362604,-46.7956543,26,250,78.50952148,-40.97900391,391.1132813,-57.86132813,12.25,333.9500832,10,,1.123476204,,,158.39028,,,8 mM,-59.48166794
OP230314,23314014.abf,S2,7,23314S2c7,D1,high K,0,no,7.5825,9.881555581,132.2281346,-75.51269531,48,100,81.68334961,-31.49414063,418.4570313,-109.8632813,13.05,147.7617139,11,,0.628082553,,,303.940131,,,8 mM,-60.27200439
OP230314,23314014.abf,S2,8,23314S2c8,D1,high K,0,no,7.5825,8.139952432,140.7020241,-73.33984375,43,100,84.23461914,-35.72387695,453.3691406,-105.3466797,14.5,172.3380486,12,,0.687150771,,,294.924831,,,8 mM,-60.19325272
OP230314,23314024.abf,S3,1,23314S3c1,D1,TTX,0,yes,8.987777778,7.564840889,46.07886891,-71.65527344,39,200,86.21826172,-34.89990234,451.171875,-108.5205078,18.95,319.914271,13,,0.682934156,,,,,,8 mM,-57.88277496
OP230314,23314024.abf,S3,2,23314S3c2,D1,TTX,0,no,8.987777778,9.368170983,50.24005521,-63.59863281,31,150,90.42358398,-32.88574219,492.3095703,-74.70703125,13.1,225.6891693,14,,0.964257748,,,258.713624,,,8 mM,-58.70283783
OP230314,23314024.abf,S3,3,23314S3c3,D1,TTX,0,yes,8.987777778,7.91233133,53.23603301,-72.25952148,21,200,85.59570313,-38.76342773,372.0703125,-81.42089844,16.8,294.0717949,15,,0.884459374,,,273.234108,,,8 mM,-60.18942566
OP230314,23314024.abf,S3,4,23314S3c4,D1,TTX,0,no,8.987777778,17.84882679,71.3003024,-47.32666016,44,400,81.29272461,-35.18066406,344.3603516,-84.9609375,11.6,270.7327635,16,,0.852367313,,,169.50565,,,8 mM,-65.50192795
OP230314,23314024.abf,S3,5,23314S3c5,D1,TTX,0,no,8.987777778,7.485599379,65.50847045,-75.36621094,47,100,83.28857422,-37.8112793,396.9726563,-99.12109375,16.5,204.6449659,17,,0.701467788,,,368.502283,,,8 mM,-57.15973892
OP230314,23314024.abf,S3,6,23314S3c6,D1,TTX,0,no,8.987777778,7.931174156,58.83059441,-74.36523438,34,100,82.58056641,-40.00244141,362.5488281,-94.60449219,16.55,242.9706093,18,,0.761217709,,,369.59732,,,8 mM,-59.10048904
OP230314,23314024.abf,S3,7,23314S3c7,D1,TTX,0,yes,8.987777778,8.086421162,55.08455337,-72.44873047,39,150,91.66259766,-37.87841797,489.7460938,-90.08789063,13.55,234.9240212,19,,0.839852963,,,300.535018,,,8 mM,-60.00501572
OP230314,23314024.abf,S3,8,23314S3c8,D1,TTX,0,no,8.987777778,9.328132412,52.34553217,-71.77734375,39,200,92.05932617,-40.7043457,451.171875,-69.3359375,14.25,266.6727584,20,,1.050184387,,,188.751292,,,8 mM,-62.56940552
OP230314,23314036.abf,S4,1,23314S4c1,D1,Ctrl,0,no,10.49277778,9.761997828,71.49183068,-70.14160156,38,150,82.09228516,-34.26513672,337.7685547,-89.23339844,16.35,246.6651934,21,,0.799909185,,,384.462815,,,8 mM,-61.7113356
OP230314,23314036.abf,S4,3,23314S4c3,D1,Ctrl,0,yes,10.49277778,13.70942602,74.20929832,-67.13256836,31,150,94.28710938,-39.91088867,489.8681641,-91.06445313,15.75,279.4239307,23,,0.839746531,,,248.678289,,,8 mM,-60.99810516
OP230314,23314036.abf,S4,4,23314S4c4,D1,Ctrl,0,no,10.49277778,28.72395698,85.77712996,-64.7277832,46,250,69.70825195,-33.06884766,245.6054688,-76.78222656,14.2,260.9678071,24; exclude; Rs_end > 30,,0.87057997,,,365.71219,,,8 mM,-60.458452
OP230314,23314036.abf,S4,5,23314S4c5,D1,Ctrl,0,no,10.49277778,19.62398843,79.94941876,-66.21704102,38,100,86.52954102,-39.14794922,397.3388672,-90.94238281,15.5,317.8372966,25,,0.77952187,,,282.879429,,,8 mM,-60.90761658
OP230314,23314036.abf,S4,6,23314S4c6,D1,Ctrl,0,yes,10.49277778,9.70930967,59.15044273,-63.48266602,27,400,84.08813477,-35.2722168,371.9482422,-72.63183594,10.1,293.6617569,26,,0.9773808,,,57.481916,,,8 mM,-62.74525101
OP230314,23314036.abf,S4,7,23314S4c7,D1,Ctrl,0,yes,10.49277778,8.867275172,51.33791997,-63.82446289,38,200,96.63085938,-40.49682617,505.7373047,-99.97558594,11.4,285.8111706,27,,0.760912792,,,304.390146,,,8 mM,-61.26670181
OP230314,23314036.abf,S4,8,23314S4c8,D1,Ctrl,0,no,10.49277778,14.36484313,59.95899853,-54.31518555,32,200,89.41650391,-39.09301758,473.5107422,-78.73535156,12.3,251.1192523,28; exclude; Rs_end > 30,,0.912745262,,,150.215007,,,8 mM,-58.85796753
OP230314,23314050.abf,S2_D2,1,23314S2_D2c1,D2,high K,23,no,30.87,24.47965169,78.74419611,-67.55371094,38,200,77.33154297,-38.07983398,378.90625,-90.08789063,13.85,271.7585629,29,,0.764771287,,,322.760759,,,8 mM,-61.67677628
OP230314,23314050.abf,S2_D2,2,23314S2c3,D2,high K,23,yes,30.87,22.15537285,57.50227812,-67.82836914,21,200,81.77490234,-37.48779297,361.4501953,-69.82421875,14.7,366.0255319,30; exclude; Rs_end > 30,,0.965786577,,,456.731891,,,8 mM,-60.48879898
OP230314,23314050.abf,S2_D2,7,23314S2_D2c7,D2,high K,23,no,30.87,9.110590648,65.97205628,-50.43945313,27,250,75.21972656,-29.23583984,290.4052734,-64.81933594,10.75,228.7376623,31,,1.010112619,,,61.485383,,,8 mM,-58.84123352
OP230314,23314058.abf,S3_D2,2,23314S3c1,D2,TTX,23,yes,32.72666667,10.30086983,46.84854152,-63.76953125,25,350,58.45336914,-20.42236328,202.3925781,-75.43945313,9.45,211.5147541,32,,0.728886919,,,377.912597,,,8 mM,-60.1033667
OP230314,23314058.abf,S3_D2,4,23314S3c3,D2,TTX,23,yes,32.72666667,17.47237941,50.63841144,-64.89868164,4,450,58.33740234,-35.48583984,204.5898438,-58.95996094,9.9,514.1096672,33,,0.911866182,,,,,,8 mM,-62.15148026
OP230314,23314062.abf,S3_D2,7,23314S3c7,D2,TTX,23,yes,32.93638889,9.940070715,56.89393257,-62.64648438,21,250,75.10986328,-27.99682617,357.6660156,-75.68359375,12.6,249.9254237,36; exclude; Rs_end > 30,,0.826261637,,,347.178239,,,8 mM,-59.80044037
OP230314,23314072.abf,S4_D2,3,23314S4c3,D2,Ctrl,23,yes,34.02583333,23.77369718,74.17556407,-60.71166992,24,250,86.67602539,-37.87231445,415.1611328,-83.86230469,14.85,465.2053537,40,,0.844768459,,,337.761259,,,8 mM,-59.84516144
OP230314,23314076.abf,S4_D2,6,23314S4_D2c6,D2,Ctrl,23,no,34.25055556,12.49208469,207.3890798,-77.88696289,48,100,80.1574707,-34.71679688,450.3173828,-117.3095703,14.4,100.3528711,49,,0.599684489,,,299.619987,,,8 mM,-61.6056337
OP230314,23314076.abf,S4_D2,7,23314S4c6,D2,Ctrl,23,yes,34.25055556,12.03183761,71.02790386,-64.44091797,26,200,81.87255859,-29.58984375,419.7998047,-88.13476563,15.9,265.6864865,50; exclude; Rs_end > 30,,0.778855883,,,243.533118,,,8 mM,-60.91205688
OP230314,23314076.abf,S4_D2,8,23314S4c7,D2,Ctrl,23,yes,34.25055556,36.97933472,79.19794232,-60.6262207,24,200,81.4453125,-36.18164063,412.4755859,-85.9375,16.75,528.7707129,51,,0.792207822,,,252.683423,,,8 mM,-60.41819473
OP220127,22127003.abf,S1,2,22127S1c2,D1,Ctrl,0,no,7.288611111,8.310721527,48.7790831,-76.89208984,25,150,90.66772461,-41.07055664,325.4394531,-95.09277344,19.3,379.3775645,0,,0.851768694,,,,,,15 mM,-62.29293533
OP220127,22127003.abf,S1,5,22127S1c5,D1,Ctrl,0,no,7.288611111,7.876329631,53.81299506,-75.92163086,17,150,84.41772461,-38.00048828,315.4296875,-85.9375,19,344.3539823,inh??,,0.877814471,,,,,,15 mM,-61.62779877
OP220127,22127003.abf,S1,6,22127S1c6,D1,Ctrl,0,no,7.288611111,7.739818434,63.68184827,-79.03442383,20,100,82.44628906,-37.95166016,246.9482422,-85.69335938,20.65,299.4067257,3,,0.882909704,,,,,,15 mM,-60.67413681
OP220127,22127003.abf,S1,7,22127S1c7,D1,Ctrl,0,no,7.288611111,8.717942839,74.48012732,-79.97436523,25,100,87.73803711,-40.33813477,322.3876953,-95.33691406,20.85,300.4453826,4,,0.858603269,,,,,,15 mM,-61.47163727
OP220127,22127012.abf,S2,1,22127S2c1,D1,high K,0,no,9.303888889,9.155659891,52.54134449,-76.30615234,22,100,89.35546875,-37.96386719,345.703125,-93.99414063,23.9,369.4128302,6,,0.878282622,,,,,,15 mM,-58.60017395
OP220127,22127012.abf,S2,4,22127S2c4,D1,high K,0,no,9.303888889,9.008443755,35.1473217,-78.10668945,23,150,84.65576172,-40.10620117,258.5449219,-85.81542969,22,507.6732394,7,,0.898855232,,,,,,15 mM,-59.06792999
OP220127,22127012.abf,S2,5,22127S2c5,D1,high K,0,yes,9.303888889,8.227546136,45.926301,-73.65722656,33,150,88.70239258,-37.05444336,331.2988281,-101.8066406,17.65,313.3018418,8,,0.789142101,,,,,,15 mM,-58.84163193
OP220127,22127012.abf,S2,6,22127S2c6,D1,high K,0,no,9.303888889,6.663364233,37.43311749,-76.01928711,25,150,90.94848633,-39.80102539,334.8388672,-92.7734375,17.85,372.7908222,9,,0.851883301,,,,,,15 mM,-61.24170425
OP220127,22127019.abf,S3,1,22127S3c1,D1,TTX,0,no,11.24444444,14.02249839,105.4252861,-83.58154297,16,50,84.46655273,-37.29248047,235.8398438,-71.53320313,18.8,148.3714836,10,,1.064420766,,,,,,15 mM,-56.00355545
OP220127,22127019.abf,S3,2,22127S3c2,D1,TTX,0,yes,11.24444444,11.99584897,105.2297903,-66.83959961,4,50,90.17944336,-46.66748047,219.8486328,-89.84375,15.75,160.7775701,11,,0.995209169,,,,,,15 mM,-59.19040115
OP220127,22127019.abf,S3,3,22127S3c3,D1,TTX,0,yes,11.24444444,19.78402751,65.64620828,-77.13012695,23,50,91.63818359,-43.57299805,335.5712891,-84.9609375,32.05,389.9793539,12,,0.94437672,,,,,,15 mM,-57.59432983
OP220127,22127019.abf,S3,4,22127S3c4,D1,TTX,0,yes,11.24444444,10.53439202,64.70151402,-76.98974609,24,50,91.70532227,-39.56298828,293.0908203,-83.49609375,22.95,281.5520779,13,,0.961157088,,,,,,15 mM,-59.91562134
OP220127,22127019.abf,S3,5,22127S3c5,D1,TTX,0,yes,11.24444444,9.544475502,47.83354259,-77.70996094,20,100,88.78173828,-36.24267578,349.3652344,-83.25195313,20.15,329.9726137,14,,0.945234919,,,,,,15 mM,-60.18112961
OP220127,22127019.abf,S3,6,22127S3c6,D1,TTX,0,yes,11.24444444,10.04846295,60.15896023,-79.94384766,18,150,83.19702148,-38.15307617,213.7451172,-67.13867188,20.85,311.8269283,15,,1.113690015,,,,,,15 mM,-59.30215271
OP220127,22127029.abf,S4,1,22127S4c1,D1,TTX,0,no,13.14,11.31307505,36.95792111,-59.14306641,15,150,76.45263672,-33.01391602,214.84375,-68.84765625,22.45,535.7914057,18,,1.013528165,,,,,,15 mM,-51.61471725
OP220127,22127029.abf,S4,3,22127S4c3,D1,TTX,0,no,13.14,10.60967198,56.25120325,-77.64892578,20,50,91.22314453,-40.90576172,329.8339844,-93.38378906,29.05,336.8401982,20,,0.906959599,,,,,,15 mM,-55.19751389
OP220127,22127029.abf,S4,5,22127S4c5,D1,TTX,0,no,13.14,9.644875894,62.17304058,-78.18603516,22,-300,88.8671875,-42.05322266,318.2373047,-81.90917969,24.65,274.8319837,22,,0.978935421,,,,,,15 mM,-55.92334946
OP220127,22127039.abf,S1_D2,4,22127S1_D2c4,D2,Ctrl,23,no,30.59527778,6.997351569,26.71901684,-70.84960938,18,500,71.23413086,-28.67431641,225.5859375,-65.67382813,15.05,530.2778495,24,,0.934864447,,,,,,15 mM,-61.80704712
OP220127,22127045.abf,S2_D2,2,22127S2_D2c2,D2,high K,23,no,32.7325,8.407270816,48.74606713,-77.33154297,18,250,82.66601563,-33.78295898,280.2734375,-77.51464844,23.45,508.8805298,25,,0.902211635,,,,,,15 mM,-62.76155319
OP220127,22127045.abf,S2_D2,5,22127S2c5,D2,high K,23,yes,32.7325,9.862033416,57.28637607,-75.87890625,26,200,80.99975586,-30.77392578,275.8789063,-81.29882813,16.9,304.6090209,27,,0.873977306,,,,,,15 mM,-61.18716629
OP220127,22127045.abf,S2_D2,6,22127S2_D2c6,D2,high K,23,no,32.7325,19.04636954,49.69794487,-72.63793945,24,150,85.80322266,-36.05957031,317.1386719,-70.80078125,18,396.9205922,28,,0.982409117,,,,,,15 mM,-62.11214584
OP220127,22127045.abf,S2_D2,7,22127S2_D2c7,D2,high K,23,no,32.7325,11.33572298,131.9436076,-76.3671875,31,100,83.17871094,-32.84301758,360.3515625,-64.94140625,17.45,147.1061487,29,,1.070268508,,,,,,15 mM,-60.8349498
OP220127,22127045.abf,S2_D2,8,22127S2_D2c8,D2,high K,23,no,32.7325,8.890552192,37.91774878,-61.95678711,17,400,80.07202148,-33.74023438,264.1601563,-57.73925781,14.75,467.4352031,30,,1.229008289,,,,,,15 mM,-61.49198029
OP220127,22127052.abf,S3_D2,2,22127S3c2,D2,TTX,23,yes,34.94666667,12.59543599,67.73057874,-78.43017578,22,250,78.30810547,-37.55493164,207.8857422,-63.4765625,11.2,176.5279461,31,,1.083172438,,,,,,15 mM,-62.56948532
OP220127,22127052.abf,S3_D2,3,22127S3c3,D2,TTX,23,yes,34.94666667,8.726772893,44.69449077,-78.76586914,34,250,83.19702148,-37.10327148,301.3916016,-76.41601563,17.3,338.2377088,32,,0.954730442,,,,,,15 mM,-61.7574617
OP220127,22127052.abf,S3_D2,4,22127S3c4,D2,TTX,23,yes,34.94666667,11.37950073,47.43267185,-75.09155273,27,300,76.2512207,-37.07275391,221.5576172,-65.55175781,13.55,293.6550265,33,,1.032847797,,,,,,15 mM,-63.25423325
OP220127,22127052.abf,S3_D2,5,22127S3c5,D2,TTX,23,yes,34.94666667,9.305166246,45.0640029,-79.79125977,16,250,80.59692383,-42.37060547,256.2255859,-80.20019531,12.15,283.5692308,34,,0.929923618,,,,,,15 mM,-62.90384979
OP220127,22127052.abf,S3_D2,6,22127S3c6,D2,TTX,23,yes,34.94666667,13.11982914,58.35267399,-80.01098633,22,100,78.05786133,-34.60693359,214.9658203,-77.02636719,19.6,252.5571372,35,,0.939139147,,,,,,15 mM,-60.8224144
OP220127,22127052.abf,S3_D2,7,22127S3_D2c7,D2,TTX,23,no,34.94666667,9.20932347,33.52137731,-64.11743164,26,400,83.38012695,-34.65576172,344.4824219,-70.80078125,12.7,391.1218045,36,,1.069757634,,,,,,15 mM,-62.74536331
